Home_Big_Chances_5,Home_Shots_5,Home_Shots_on_Target_5,Home_touches_in_penalty_area_5,Home_big_chances_last_5,Home_final_third_entries_last_5,Home_touches_in_penalty_area_last_5,Home_wins_last_5,Home_goals_last_5,Home_conceded_last_5,Home_gd_last_5,Away_Big_Chances_5,Away_Shots_5,Away_Shots_on_Target_5,Away_touches_in_penalty_area_5,Away_big_chances_last_5,Away_final_third_entries_last_5,Away_touches_in_penalty_area_last_5,Away_wins_last_5,Away_goals_last_5,Away_conceded_last_5,Away_gd_last_5,Home_elo,Away_elo,ELO_diff
670.0,703.0,706.0,708.0,766.0,778.0,710.0,684.0,684.0,684.0,684.0,657.0,703.0,704.0,681.0,768.0,779.0,683.0,665.0,665.0,665.0,665.0,806.0,806.0,806.0
2.3314179104477613,12.310028449502134,4.399976392823418,21.41671374764595,2.4098463626791227,140.17786093697092,51.08473511706914,2.2207602339181287,7.964912280701754,6.568713450292398,1.3961988304093567,2.16128868594622,12.030393551446183,4.231794507575757,21.02408223201175,2.2593574419892506,134.57364966848687,50.50106005863925,2.1142857142857143,7.566917293233082,6.733834586466165,0.8330827067669173,1521.5677279108952,1515.260343932646,6.307383978248988
1.2000239006135638,3.8552628688236217,1.7096904312185577,9.64146163661482,1.8957433212653056,46.68689539259457,29.687389376049985,1.3580545493900922,4.494206111438265,3.645685885421688,6.557955404528749,1.1673603469260825,3.9307106181861857,1.6978422558234598,9.905275427000054,1.8829860388717197,46.907942393736874,30.739165890162706,1.3236235665608425,4.385297207381152,3.847211617734762,6.579732501389103,54.9983767632893,54.17278307723518,78.06249266383891
0.0,0.6666666666666666,0.2,1.0,0.0,17.233646622591976,1.0,0.0,0.0,0.0,-20.0,0.0,1.2,0.2,1.0,0.0,10.370370370370374,1.0,0.0,0.0,0.0,-22.0,1360.3388052376292,1364.919836938094,-249.72065571189933
1.4249999999999998,9.75,3.0,14.475,1.0,111.75582990397807,28.666666666666668,1.0,5.0,4.0,-3.0,1.25,9.25,3.0,14.0,0.8641975308641976,106.8292181069959,28.47325102880659,1.0,4.0,4.0,-4.0,1485.820372429117,1481.647298460125,-51.97927884824071
2.25,12.2,4.4,20.366666666666667,1.9953498832634022,144.05426556748978,46.651577503429365,2.0,7.0,6.0,2.0,2.0,11.6,4.0,19.0,1.848826354640496,135.51729919219633,43.22222222222223,2.0,7.0,6.0,1.0,1514.4370414021432,1509.0517754291454,9.297724701509878
3.0,14.8,5.475,26.6,3.4414676393888435,170.33907707834214,69.08369039885757,3.0,11.0,9.0,6.0,2.8,14.633333333333333,5.4,26.0,3.211880534408185,165.82484028756107,67.09975613473557,3.0,10.0,9.0,5.0,1561.101323324829,1550.4876960526603,62.36616181027671
6.2,23.6,9.5,61.0,12.891327541533304,283.95109710678406,151.209924596941,5.0,26.0,21.0,21.0,6.6,25.2,11.333333333333334,76.0,12.244119290758523,276.2004876030152,153.87791495198906,5.0,25.0,25.0,21.0,1674.3412365301629,1667.6434095078223,229.54270270072698
