tournament_name,Home_Big_Chances_5,Home_Shots_5,Home_Shots_on_Target_5,Home_touches_in_penalty_area_5,Home_big_chances_last_5,Home_final_third_entries_last_5,Home_touches_in_penalty_area_last_5,Home_wins_last_5,Home_goals_last_5,Home_conceded_last_5,Home_gd_last_5,Away_Big_Chances_5,Away_Shots_5,Away_Shots_on_Target_5,Away_touches_in_penalty_area_5,Away_big_chances_last_5,Away_final_third_entries_last_5,Away_touches_in_penalty_area_last_5,Away_wins_last_5,Away_goals_last_5,Away_conceded_last_5,Away_gd_last_5,Home_elo,Away_elo,ELO_diff
Nations League,2.75,13.8,5.8,35.2,1.2696276690101889,222.31288572294193,122.86644989754274,4.0,13.0,7.0,6.0,3.25,13.5,6.75,21.5,3.444444444444445,104.2962962962963,37.0,,,,,1814.7730567221774,1522.8910381765754,291.882018545602
Qualifiers,1.6,8.2,3.6,9.2,4.48024554529949,113.59018369745199,30.73799725651578,2.0,7.0,11.0,-4.0,2.8,12.4,4.6,18.8,4.0817197324740615,161.20321571772246,53.815018035868526,3.0,9.0,3.0,6.0,1495.346764508334,1737.6753316566333,-242.32856714829927
Qualifiers,2.0,12.4,3.2,18.0,1.7156590006782015,149.79916230559047,45.79682975156227,2.0,7.0,7.0,0.0,1.4,9.4,3.0,12.25,0.3353147386069198,124.81679622008842,24.740740740740744,1.0,3.0,10.0,-7.0,1620.0946956373514,1508.8069899208283,111.28770571652308
Qualifiers,1.6,11.4,3.0,27.0,0.5761316872427985,151.0644718792867,55.777777777777786,1.0,2.0,9.0,-7.0,2.0,11.8,4.0,22.0,3.6425367058031073,138.1898830432574,70.81862520957172,4.0,12.0,5.0,7.0,1506.866794701822,1897.2119979523748,-390.3452032505527
Qualifiers,0.8,9.6,3.2,15.333333333333334,1.0390184423106235,145.81400193060006,40.111111111111114,0.0,3.0,10.0,-7.0,1.6,10.0,3.6,19.4,1.1255559563664326,156.47520852995854,59.31641518061272,2.0,8.0,7.0,1.0,1455.5434362408332,1751.8864914164617,-296.3430551756285
Qualifiers,3.3333333333333335,11.0,3.25,13.666666666666666,0.8620637098003356,145.1383935375705,36.81481481481482,2.0,6.0,7.0,-1.0,,,,4.0,0.0,58.0,4.0,,,,,1499.8179195140572,1492.2023419237057,7.6155775903514495
Qualifiers,,,,,0.0,64.0,,,,,,1.6666666666666667,13.0,4.666666666666667,25.5,0.40662274833895035,126.65898127292904,41.0,1.0,11.0,10.0,1.0,1495.481050351654,1454.0985923803287,41.382457971325266
Qualifiers,3.8,14.6,6.0,24.0,5.696321887095652,154.61865004770053,24.0,3.0,13.0,7.0,6.0,0.8,11.4,3.0,18.0,1.2839506172839512,157.1810699588478,18.0,1.0,3.0,8.0,-5.0,1601.9256598608977,1478.827261507749,123.0983983531487
Nations League,1.0,5.4,2.0,5.75,1.411276460508635,82.03421426227726,14.407407407407408,0.0,3.0,11.0,-8.0,5.0,20.0,6.2,36.8,5.300160051615931,181.21524255067106,112.05563176345072,2.0,11.0,5.0,6.0,1374.4879688489223,1747.0653850853068,-372.5774162363846
Nations League,2.0,13.6,6.0,19.6,3.2550881788804933,178.24971401293135,60.35528120713307,1.0,7.0,11.0,-4.0,2.0,10.0,5.0,19.0,2.5311520940236076,69.57564056969636,19.0,2.0,8.0,9.0,-1.0,1545.2394863102854,1529.020279307562,16.21920700272335
Nations League,0.6,6.2,2.6,12.5,0.2962962962962964,97.13580246913583,21.0,2.0,2.0,10.0,-8.0,2.0,12.4,2.8,21.0,1.5704190621678766,159.23953753657972,46.22222222222223,1.0,6.0,10.0,-4.0,1512.2939362840898,1542.0406322718538,-29.746695987764042
Nations League,2.8,11.6,3.4,18.6,1.2989556803407505,147.1293855005759,61.49108367626887,1.0,2.0,10.0,-8.0,4.0,16.0,5.0,29.0,5.856647858533297,140.42953957288526,79.71188335111519,3.0,13.0,7.0,6.0,1570.4612136478902,1767.7527702627804,-197.29155661489017
Qualifiers,2.3333333333333335,16.333333333333332,4.666666666666667,39.5,2.052024589747498,178.97662957882437,66.0,4.0,7.0,1.0,6.0,,,,12.0,,41.0,12.0,,,,,1585.5892591173151,1489.6983453956368,95.89091372167832
Qualifiers,,,,31.5,2.666666666666667,78.2318244170096,53.66666666666667,3.0,8.0,8.0,0.0,,7.333333333333333,2.6666666666666665,,0.0,115.33333333333334,,,,,,1516.7764283810313,1481.5137115863035,35.262716794727794
Nations League,,,,14.0,0.0,45.0,14.0,,,,,4.0,21.4,6.4,42.25,8.646649392877103,208.0149875527105,93.8888888888889,4.0,17.0,6.0,11.0,1485.2191866900437,1402.388816489658,82.83037020038569
Qualifiers,0.4,6.6,2.2,11.666666666666666,1.0946502057613172,112.66600619824216,24.0,1.0,3.0,5.0,-2.0,0.8,11.0,2.2,18.4,1.5498111898273312,154.08872343668523,51.8710054361632,2.0,10.0,8.0,2.0,1512.5757664745154,1674.0844358049612,-161.50866933044585
Nations League,1.5,9.0,4.4,17.0,1.824693106684574,126.96269960569899,36.777777777777786,1.0,4.0,3.0,1.0,1.75,7.4,3.0,10.0,0.6913580246913583,117.05075445816189,18.0,3.0,8.0,6.0,2.0,1456.5166595482463,1505.029787381476,-48.513127833229646
Nations League,2.6,16.0,5.8,28.6,1.3763090492844048,162.41078732160088,79.45130315500687,1.0,5.0,8.0,-3.0,1.0,7.4,2.2,18.0,1.9617436366407561,114.3448661281309,43.814814814814824,0.0,6.0,13.0,-7.0,1720.6841176814664,1488.3557258850249,232.32839179644157
Nations League,0.3333333333333333,7.4,2.2,11.333333333333334,0.10479821118139745,103.1362260536854,26.77777777777778,1.0,1.0,8.0,-7.0,0.6666666666666666,10.75,3.0,13.0,0.2962962962962964,143.22222222222223,13.0,,,,,1498.0742884453487,1483.7399732842864,14.33431516106225
Nations League,2.0,11.6,3.6,12.4,2.4907787526370315,103.06298250183265,36.1207133058985,1.0,6.0,9.0,-3.0,3.4,19.6,5.6,32.4,2.8785707853034452,194.0152626020696,100.73560940913481,3.0,10.0,9.0,1.0,1569.6199378363083,1761.90238869144,-192.28245085513163
Nations League,,,,,,,,,,,,3.0,12.75,5.5,28.75,0.8382868465172996,132.7669562566682,77.22222222222223,1.0,6.0,15.0,-9.0,1500.0,1473.173603025183,26.826396974817044
Nations League,0.3333333333333333,7.4,2.0,8.0,0.1431835888266613,100.95123157295936,16.111111111111114,0.0,3.0,12.0,-9.0,1.6,9.2,3.8,16.4,4.200731595793325,135.26779454351475,49.4320987654321,1.0,5.0,5.0,0.0,1400.2177356392096,1544.6492017734201,-144.4314661342105
Nations League,1.5,4.8,2.0,13.2,2.4562908730274975,132.52113413960478,38.123456790123456,0.0,5.0,13.0,-8.0,3.25,13.6,5.6,34.4,0.8464184460067927,215.2085904819613,114.91096659836184,3.0,8.0,5.0,3.0,1480.8818639067329,1806.3437360546502,-325.46187214791735
Nations League,0.3333333333333333,8.5,3.0,9.0,0.0,73.81481481481482,9.0,,,,,,10.2,3.6,18.666666666666668,0.8240755434078245,154.71299926783172,37.44444444444445,3.0,8.0,7.0,1.0,1494.145970673622,1483.4815309237404,10.664439749881694
Nations League,2.8,15.8,5.0,28.4,3.0141371503021563,188.1505892608717,95.5136412132297,2.0,10.0,7.0,3.0,1.2,8.6,2.2,33.5,1.1975308641975309,164.41975308641977,51.0,1.0,4.0,6.0,-2.0,1637.2685830416199,1557.0711169249869,80.197466116633
Nations League,0.75,6.0,1.4,9.0,0.0,147.4746227709191,9.0,0.0,0.0,6.0,-6.0,1.0,6.4,1.6,17.666666666666668,0.7252884913890035,120.066365604347,41.111111111111114,2.0,4.0,8.0,-4.0,1450.7896188607497,1454.9925969391493,-4.20297807839961
Qualifiers,,,,7.0,1.0,40.0,7.0,,,,,3.3333333333333335,10.333333333333334,3.3333333333333335,17.666666666666668,3.6208102948318777,120.7134472023239,37.88888888888889,3.0,10.0,3.0,7.0,1483.685507177982,1558.1970368295636,-74.51152965158167
Qualifiers,1.3333333333333333,15.333333333333334,4.333333333333333,26.333333333333332,0.27108183222596693,143.4393208486194,55.333333333333336,1.0,10.0,8.0,2.0,,,,7.0,0.0,99.66666666666667,7.0,,,,,1455.2840745010064,1494.2955682309762,-39.01149372996974
Nations League,4.0,13.8,5.6,25.666666666666668,1.6042113172801247,88.50769068643658,57.66666666666667,1.0,6.0,13.0,-7.0,2.2,13.0,4.6,26.0,3.769547325102881,130.30452674897123,57.777777777777786,3.0,9.0,5.0,4.0,1463.1802894054363,1520.2160842521564,-57.03579484672014
Nations League,5.4,18.8,6.4,34.4,5.533440034410621,178.8101617004474,101.70375450896715,3.0,12.0,5.0,7.0,3.4,14.6,4.6,25.0,4.904431905688865,177.6196930485902,83.14125556741013,2.0,11.0,8.0,3.0,1748.6377585726132,1763.8994269520397,-15.26166837942651
Nations League,1.0,5.6,1.8,6.0,1.9408509736724233,105.6894761748515,16.60493827160494,0.0,3.0,11.0,-8.0,2.4,11.4,3.2,18.0,1.8659704535605004,130.08625700038394,47.99405578417925,1.0,2.0,8.0,-6.0,1372.915595361616,1574.3145569586309,-201.39896159701493
Nations League,2.6,13.6,4.6,22.5,5.735406188081086,149.95305593659506,55.5925925925926,2.0,9.0,7.0,2.0,2.4,16.4,6.8,24.6,3.1700587859203293,183.83314267528758,73.23685413808872,2.0,8.0,9.0,-1.0,1495.9913724496398,1554.7729988248345,-58.78162637519472
Nations League,2.8,11.6,3.2,18.8,3.046946041445251,139.15969169105315,40.814814814814824,1.0,4.0,7.0,-3.0,2.75,12.4,4.6,31.0,1.680993750952599,125.43194634964185,31.0,2.0,8.0,8.0,0.0,1541.40006267151,1520.0699219294945,21.3301407420156
Nations League,1.6,11.8,4.4,14.5,2.0355298142220875,149.7444495249708,24.666666666666668,2.0,8.0,5.0,3.0,2.0,16.2,5.0,31.8,3.567599349212488,167.49145042609598,100.65425324730312,3.0,13.0,9.0,4.0,1715.5265783272591,1860.833473295076,-145.3068949678168
Nations League,2.6,15.4,5.2,30.0,2.836762688614542,168.92363968907182,67.77777777777779,3.0,11.0,3.0,8.0,,,,22.0,,49.0,22.0,,,,,1346.8809698997893,1495.757001639599,-148.8760317398096
Nations League,4.0,22.6,6.6,40.2,6.764432928584736,192.67665836847368,94.59259259259261,5.0,18.0,4.0,14.0,,,,8.0,1.0,68.0,11.333333333333334,,,,,1414.7287026084748,1472.8793005712268,-58.150597962752045
Qualifiers,4.25,15.0,7.25,21.5,3.1975308641975313,150.04938271604942,38.66666666666667,4.0,16.0,3.0,13.0,3.5,14.6,4.6,28.2,4.276350881265746,234.3846408439803,75.13585891942851,3.0,10.0,2.0,8.0,1677.3062201927137,1634.2451559702197,43.061064222494
Qualifiers,2.0,13.0,5.6,26.25,1.9230347936273224,213.2319848519364,64.24173144337755,4.0,9.0,1.0,8.0,1.25,7.0,1.8,14.5,0.8966112889295337,167.4610238954089,36.48148148148148,3.0,4.0,4.0,0.0,1638.2650820751865,1488.7755919095039,149.48949016568258
Qualifiers,,,,5.5,0.0,92.66666666666667,9.666666666666668,,,,,,10.25,3.0,15.0,0.5747091398668905,168.758929025047,43.543209876543216,1.0,4.0,7.0,-3.0,1492.4215007687476,1499.5987606690153,-7.1772599002677
Qualifiers,,,,9.0,,56.0,9.0,,,,,1.2,9.6,3.4,15.333333333333334,1.298277701569883,193.27358634354522,30.55555555555556,4.0,7.0,4.0,3.0,1499.2045851422818,1501.886769151132,-2.6821840088502995
Qualifiers,0.3333333333333333,7.75,2.25,6.0,0.0,132.8888888888889,6.0,,,,,3.3333333333333335,16.333333333333332,6.0,34.666666666666664,1.7777777777777781,143.15454961133975,76.77777777777779,2.0,6.0,7.0,-1.0,1482.5251834587648,1515.76495650857,-33.23977304980531
Qualifiers,1.75,15.2,5.2,24.75,2.576131687242799,148.44170096021952,60.70710765635321,3.0,9.0,6.0,3.0,0.75,8.25,3.0,17.0,0.4426154549611342,117.24889498552052,29.333333333333336,2.0,4.0,5.0,-1.0,1533.3533937465747,1502.2299138257122,31.123479920862565
Qualifiers,,,,11.5,1.0,57.333333333333336,19.0,,,,,4.0,19.333333333333332,6.333333333333333,41.0,5.368016393164998,160.3177530525496,88.0,4.0,9.0,1.0,8.0,1482.390300113578,1592.897304399374,-110.50700428579603
Qualifiers,0.8,10.0,2.6,17.0,0.855967078189301,160.7873799725652,28.0,1.0,3.0,9.0,-6.0,3.4,15.8,6.2,22.5,4.797547924730435,174.07910003180035,37.0,3.0,11.0,7.0,4.0,1472.2291464017326,1608.523774966914,-136.29462856518148
Qualifiers,,,,9.0,1.0,36.0,9.0,,,,,1.0,15.0,2.6666666666666665,22.333333333333332,0.8360409611686801,201.93143108391462,49.88888888888889,2.0,4.0,8.0,-4.0,1508.0924310389848,1424.8099296931223,83.28250134586256
Qualifiers,3.0,16.4,4.0,24.2,1.7304172366578172,172.66913856226125,61.0329218106996,3.0,6.0,4.0,2.0,3.0,10.75,4.25,23.666666666666668,1.888888888888889,142.44444444444446,46.66666666666667,,,,,1664.5405418962566,1484.6473233176296,179.89321857862706
Nations League,0.5,7.6,2.4,11.75,0.06986547412093165,112.75748403579028,30.851851851851855,1.0,1.0,8.0,-7.0,1.25,7.6,2.4,9.0,0.4609053497942389,126.03383630544127,19.0,2.0,6.0,6.0,0.0,1497.7650328286152,1503.6424718305216,-5.877439001906396
Nations League,1.0,6.0,1.4,15.2,2.3078290910938373,110.22991075208728,51.20987654320989,0.0,5.0,13.0,-8.0,3.8,18.8,5.8,32.2,3.919047190202297,174.34350840137975,96.15707293942322,4.0,13.0,8.0,5.0,1484.1969329971487,1765.629220924882,-281.43228792773334
Nations League,2.0,11.6,3.0,13.0,2.660519168424688,109.70865500122177,44.08047553726567,1.0,6.0,10.0,-4.0,2.2,16.2,6.0,27.6,1.9175393661896032,168.2738582144006,74.96753543667126,2.0,7.0,6.0,1.0,1565.8931056028662,1723.8032123473736,-157.9101067445074
Nations League,1.5,11.6,3.8,17.5,0.19753086419753094,150.4814814814815,30.666666666666668,1.0,5.0,9.0,-4.0,1.5,9.6,4.6,16.25,1.2164620711230494,141.64179973713266,38.518518518518526,1.0,2.0,1.0,1.0,1484.1523141065977,1457.9039750992006,26.248339007397135
Qualifiers,2.6,15.0,5.4,19.2,2.7211464883160414,161.46881047848166,55.87667869057902,2.0,4.0,4.0,0.0,0.6,8.6,2.8,13.5,0.6926789615404157,138.20933462040006,34.74074074074075,0.0,4.0,11.0,-7.0,1725.654599244044,1452.469479158012,273.18512008603193
Nations League,3.2,14.6,6.8,29.0,4.5588578976782,130.51130417111216,81.4814814814815,2.0,11.0,11.0,0.0,,,,12.0,0.0,35.0,12.0,,,,,1483.9441980324784,1489.2294049927045,-5.285206960226105
Qualifiers,0.6,10.2,2.6,20.0,1.0332074598848877,152.72581562445683,52.58067029077547,1.0,6.0,7.0,-1.0,1.5,10.4,3.4,16.8,1.143772667118801,186.86610820372698,51.53121983437485,1.0,4.0,6.0,-2.0,1663.3291628147763,1617.7712796833548,45.55788313142148
Qualifiers,2.0,11.8,4.4,22.2,3.4283578038687383,143.12658869550495,62.21241680638115,3.0,8.0,3.0,5.0,1.6,9.8,4.6,11.4,2.986830363532994,114.72678913163467,32.49199817101052,3.0,8.0,9.0,-1.0,1893.1680768982033,1511.3744077251197,381.7936691730836
Qualifiers,0.8,9.4,3.2,19.0,1.7503706375776218,164.31680568663904,64.54427678707515,2.0,6.0,7.0,-1.0,0.6,8.4,2.6,13.75,1.7297668038408782,118.11067079882811,36.0,1.0,3.0,5.0,-2.0,1754.1919592285776,1526.9161304614286,227.27582876714905
Qualifiers,,,,24.0,0.0,52.0,24.0,,,,,2.75,10.0,3.5,17.25,2.4138735298879186,138.47563146821597,41.25925925925927,3.0,7.0,2.0,5.0,1491.2180337110544,1566.0847083473075,-74.86667463625304
Qualifiers,2.75,11.8,3.8,20.4,2.8509005875104974,193.25642722932022,50.09057261295235,2.0,9.0,3.0,6.0,,,,15.0,1.0,80.33333333333334,15.0,,,,,1635.1699732171317,1427.8260911366303,207.34388208050132
Qualifiers,,,,20.0,0.0,68.0,20.0,,,,,3.2,16.0,4.4,26.0,4.153611491105211,176.1127590415075,67.6886145404664,3.0,8.0,4.0,4.0,1490.3146299532068,1669.7807380090367,-179.46610805582986
Friendlies & Minor,,5.333333333333333,1.3333333333333333,12.0,0.6666666666666667,66.0,5.333333333333334,,,,,0.8,9.6,4.0,19.333333333333332,0.043353824789581594,135.77326363603865,19.012345679012352,0.0,1.0,12.0,-11.0,1487.0690712351814,1435.1890111026562,51.88006013252516
Qualifiers,,,,8.0,,61.0,8.0,,,,,2.2,12.6,5.4,25.2,4.282023195751549,201.15465656795763,63.8278209622517,4.0,9.0,3.0,6.0,1499.3554158926015,1642.7235093280044,-143.3680934354029
Nations League,0.25,6.4,1.8,8.5,0.09545572588444087,125.30082104863958,20.740740740740744,0.0,2.0,11.0,-9.0,3.0,17.2,6.0,31.0,5.009424766868104,184.43372617391447,91.6757608088198,2.0,12.0,6.0,6.0,1395.6675442004048,1643.0674868576307,-247.3999426572259
Qualifiers,1.75,8.4,2.2,13.8,2.597740859286356,151.64068259693929,35.32098765432099,3.0,6.0,3.0,3.0,,12.666666666666666,3.3333333333333335,16.0,0.6666666666666667,84.33333333333334,26.333333333333336,,,,,1482.8310222390799,1428.372722602901,54.458299636178936
Qualifiers,2.75,10.8,3.6,21.75,2.2592592592592595,132.962962962963,47.111111111111114,3.0,11.0,12.0,-1.0,1.75,17.0,5.2,29.0,2.7174211248285327,186.9611339734797,88.47140510423549,4.0,7.0,2.0,5.0,1479.4071272048495,1542.4599765034275,-63.05284929857794
Nations League,1.75,8.4,3.2,13.5,2.5925925925925926,135.44947416552355,35.88888888888889,2.0,4.0,7.0,-3.0,1.5,7.0,2.2,15.8,2.6375272486849983,128.34742275973653,48.415637860082306,0.0,4.0,12.0,-8.0,1518.364644206281,1478.8848207876808,39.47982341860006
Nations League,2.8,13.2,6.0,21.666666666666668,3.296296296296297,101.53086419753087,46.66666666666667,4.0,13.0,3.0,10.0,3.25,14.8,5.8,37.8,2.5642789640045285,207.47239365464088,111.60731106557456,3.0,9.0,5.0,4.0,1539.74967951163,1807.6750981340183,-267.9254186223884
Nations League,1.25,9.6,4.2,10.0,2.7544581618655695,107.12757201646092,23.111111111111114,1.0,5.0,8.0,-3.0,1.5,8.4,2.2,17.0,1.4835256609260024,121.04424373623134,42.40740740740741,2.0,4.0,8.0,-4.0,1481.8417453055636,1454.90187278963,26.93987251593353
Nations League,2.0,15.0,4.8,32.6,4.378399566141659,156.66096695073065,96.10283549820208,3.0,10.0,7.0,3.0,1.6666666666666667,10.4,4.0,6.5,1.4389574759945134,65.64609053497944,8.555555555555557,3.0,10.0,9.0,1.0,1863.8562952512405,1533.2485952413206,330.6077000099199
Qualifiers,2.0,13.0,4.2,24.0,1.384087791495199,175.70964791952449,52.1851851851852,1.0,3.0,9.0,-6.0,1.4,11.6,4.2,19.2,3.166913758385081,154.54453712442603,66.0295178580501,3.0,9.0,6.0,3.0,1514.954636810165,1757.3835188925802,-242.42888208241516
Qualifiers,1.5,8.8,3.0,11.4,0.2235431590712799,120.21119748005896,24.493827160493833,1.0,3.0,6.0,-3.0,2.6,12.4,5.8,24.2,6.2855718692458264,192.4177257970033,64.47494453758745,3.0,12.0,3.0,9.0,1511.9048778594904,1894.1675762039793,-382.26269834448885
Qualifiers,1.5,10.2,3.6,14.8,0.7625151114125341,178.57740546915133,43.35414655624991,1.0,4.0,6.0,-2.0,1.6,9.8,4.6,11.0,1.9912202423553294,95.48452608775646,23.661332114007017,3.0,8.0,10.0,-2.0,1618.749127665786,1509.8751587664558,108.8739688993303
Qualifiers,1.0,14.75,2.75,23.25,0.5573606407791202,217.6209540559431,59.25925925925927,2.0,3.0,5.0,-2.0,3.0,14.6,5.4,17.666666666666668,3.1983652831536236,143.0527333545336,32.66666666666667,3.0,10.0,6.0,4.0,1417.162112949681,1614.7904693307876,-197.62835638110664
Qualifiers,3.0,16.0,6.75,31.25,3.1851851851851856,165.43636640755983,72.18518518518519,3.0,8.0,6.0,2.0,,,,29.0,5.333333333333334,91.66666666666667,48.333333333333336,,,,,1524.811147259466,1763.659459866176,-238.8483126067099
Qualifiers,1.5,14.25,4.0,26.0,1.180721221483978,146.6262138990796,61.88888888888889,1.0,6.0,7.0,-1.0,1.0,10.666666666666666,5.0,15.0,0.6666666666666667,82.66666666666667,15.0,,,,,1466.4022204046632,1479.9702831886511,-13.568062783987898
Nations League,3.8,17.6,5.2,33.8,2.6126981268015315,193.22900560091983,110.10471529294882,3.0,10.0,8.0,2.0,2.0,11.4,3.6,13.0,1.7736794456164588,119.13910333414786,42.38698369151045,1.0,8.0,10.0,-2.0,1760.6071812837756,1569.0850491181043,191.52213216567134
Nations League,1.25,8.8,2.4,10.5,1.3072702331961592,140.02255753696085,27.666666666666668,1.0,3.0,6.0,-3.0,1.6,9.4,4.0,15.0,0.810974714082033,123.42786649142178,35.67901234567902,1.0,2.0,6.0,-4.0,1503.473321672695,1450.969515489984,52.50380618271106
Nations League,1.2,6.6,1.8,16.6,1.5385527273958917,106.4866071680582,43.139917695473265,0.0,4.0,8.0,-4.0,1.8,14.8,5.6,24.4,3.2783595774597356,162.18257214293374,69.97835695778085,2.0,8.0,7.0,1.0,1490.892985851957,1720.6112688321355,-229.7182829801784
Nations League,1.25,11.4,4.0,17.666666666666668,1.131687242798354,141.32098765432102,38.44444444444444,1.0,5.0,5.0,0.0,0.75,9.0,3.2,15.25,0.04657698274728777,117.1716560238602,40.567901234567906,1.0,2.0,5.0,-3.0,1493.3982602522199,1497.8918954469852,-4.493635194765375
Nations League,,,,11.0,0.0,42.0,11.0,,,,,4.8,19.4,7.0,35.0,6.509621952389825,196.45110557898246,94.06172839506175,5.0,21.0,6.0,15.0,1486.9175788078064,1426.386955976456,60.530622831350456
Nations League,,,,18.0,0.0,61.0,18.0,,,,,2.0,16.0,5.2,29.4,1.8911751257430283,168.61575979271456,66.18518518518519,3.0,8.0,2.0,6.0,1485.4190985578432,1360.9216368409739,124.49746171686934
Qualifiers,0.8,10.2,3.0,16.8,0.6888049732565918,156.81721041630456,49.05378019385032,1.0,6.0,6.0,0.0,3.0,16.4,6.4,21.6,4.814097658877361,153.64587365232111,67.25111912705268,2.0,7.0,4.0,3.0,1662.351314832345,1728.2323328731327,-65.8810180407877
Nations League,4.0,14.0,5.4,23.5,2.0694742115200833,93.00512712429105,55.44444444444445,1.0,6.0,13.0,-7.0,1.0,8.2,3.0,9.0,2.8373723517756444,129.86084438347814,9.0,1.0,5.0,12.0,-7.0,1454.8073219747662,1464.8375499662563,-10.030227991490165
Nations League,0.0,4.75,1.0,22.0,0.1268099375095261,122.4764517604024,22.0,0.0,1.0,8.0,-7.0,0.3333333333333333,10.6,3.2,17.5,0.5493836956052164,156.14199951188783,38.96296296296297,3.0,7.0,7.0,0.0,1433.9272414396303,1473.7883818115356,-39.86114037190532
Nations League,1.4,11.0,3.2,17.0,1.7944431586322225,116.47623160426089,44.6008230452675,2.0,5.0,7.0,-2.0,3.2,10.8,3.4,16.8,3.0312973609635008,161.77312779403545,50.20987654320989,2.0,5.0,7.0,-2.0,1568.1284309176783,1548.4401921929264,19.688238724751955
Qualifiers,2.25,10.0,3.25,13.0,0.4938271604938274,115.1851851851852,13.0,2.0,8.0,5.0,3.0,1.6,9.6,4.0,15.0,0.8655184677132555,198.8490575623635,34.37037037037038,5.0,9.0,1.0,8.0,1495.7861939203929,1511.8095712232857,-16.023377302892868
Nations League,1.6666666666666667,10.4,4.6,14.5,1.687434729349072,85.38376037979758,22.666666666666668,2.0,8.0,6.0,2.0,2.0,14.0,5.8,23.6,2.1133725239468863,191.55542845019173,70.82456942539248,2.0,8.0,9.0,-1.0,1519.486766793013,1553.516065532762,-34.02929873974904
Nations League,4.6,18.4,5.6,35.6,3.6889600229404143,165.20677446696493,93.80250300597811,3.0,11.0,5.0,6.0,1.2,7.8,2.4,10.2,1.293900649114949,141.45965078323434,36.06995884773663,0.0,3.0,10.0,-7.0,1756.4669964345708,1369.3338022066712,387.1331942278996
Nations League,3.0,13.0,4.0,22.4,3.269621270459244,176.41312869906014,64.42750371160676,1.0,9.0,8.0,1.0,1.8,11.6,3.4,17.0,2.243980302373667,127.7241713335893,42.996037189452835,2.0,4.0,6.0,-2.0,1756.070189090082,1577.8963501135756,178.17383897650643
Nations League,2.4,13.0,6.8,26.8,5.039238598452133,171.00753611407478,85.320987654321,3.0,13.0,12.0,1.0,,,,14.5,0.0,72.0,26.333333333333336,,,,,1494.096306784179,1488.3669312202303,5.729375563948679
Nations League,1.4,9.8,2.4,16.8,0.9890171072840017,125.6961624908209,44.27160493827161,1.0,3.0,9.0,-6.0,1.25,11.4,3.4,19.0,2.678555098308185,104.62901996646855,32.44444444444444,2.0,8.0,6.0,2.0,1447.9822540042605,1495.8119188022777,-47.82966479801712
Nations League,1.5,8.4,2.4,20.6,1.7583514991233324,134.56494850649102,67.27709190672155,0.0,2.0,11.0,-9.0,2.6,13.2,5.8,19.75,2.1975308641975317,102.68724279835392,45.111111111111114,3.0,11.0,6.0,5.0,1472.2334120172368,1536.2256638898436,-63.99225187260686
Nations League,3.2,17.6,6.6,33.4,4.339616511245403,195.9558174492763,104.11717387254654,3.0,13.0,4.0,9.0,1.8,9.0,3.4,14.6,2.8004877305288836,144.1785296956765,46.954732510288075,2.0,5.0,4.0,1.0,1645.9776675409248,1550.7161236918269,95.26154384909796
Nations League,1.2,8.8,2.0,26.666666666666668,1.7983539094650207,145.61316872427986,47.00000000000001,1.0,4.0,10.0,-6.0,0.2,5.8,1.4,7.6,0.06363715058962725,127.53388069909306,17.827160493827165,0.0,0.0,10.0,-10.0,1549.339245170306,1392.7573635171107,156.5818816531953
Nations League,3.25,14.8,6.0,39.4,2.7095193093363523,177.31492910309393,98.40487404371639,4.0,11.0,3.0,8.0,1.6,8.6,3.4,14.8,2.728395061728395,145.29964944368237,43.92592592592593,3.0,5.0,7.0,-2.0,1809.4371059449113,1527.2331892335396,282.2039167113717
Nations League,3.0,11.2,4.4,25.333333333333332,4.229588985418889,146.77589798303106,49.0,3.0,7.0,5.0,2.0,2.8,18.0,5.8,41.0,2.9189330440944397,198.44064463382045,136.0685569988014,3.0,9.0,5.0,4.0,1573.8274483015084,1860.1538405313286,-286.32639222982016
Qualifiers,,,,20.0,1.0,76.66666666666667,20.0,,,,,1.6,15.0,4.4,27.4,1.7871474809893186,166.75080926605307,74.25925925925927,1.0,5.0,6.0,-1.0,1486.4155745626476,1456.792542242193,29.62303232045474
Qualifiers,,,,23.0,0.0,58.0,23.0,,,,,2.4,15.0,6.2,28.6,2.1234567901234573,158.29091093837323,66.12345679012347,2.0,6.0,9.0,-3.0,1490.2007935996426,1520.774629616244,-30.57383601660149
Nations League,1.6,11.8,4.0,15.4,1.182452963744306,114.42606888943192,48.25798912767364,1.0,8.0,14.0,-6.0,1.4,7.4,2.2,17.0,1.025701818263928,119.99107144537214,46.759945130315515,1.0,5.0,7.0,-2.0,1565.3459446508205,1506.6844832069944,58.661461443826056
Nations League,1.6,16.0,5.6,26.0,2.185573051639824,146.12171476195584,75.6522379718539,2.0,7.0,7.0,0.0,4.2,18.4,5.6,34.4,4.741798751201021,192.81933706727992,105.40314352863255,4.0,12.0,4.0,8.0,1708.7676458158576,1764.3462857510594,-55.57863993520186
Nations League,1.2,9.0,4.0,14.4,0.5406498093880221,120.28524432761454,30.786008230452683,2.0,2.0,5.0,-3.0,0.8,9.0,3.2,14.8,0.031051321831525182,122.11443734924013,40.04526748971194,1.0,2.0,3.0,-1.0,1459.5943517523135,1490.2948979422981,-30.700546189984607
